Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-10257,"No electricity in residential area, power fluctuations damaging appliances in Sector 12 - This is urgent",Electricity,High,2024-03-23 13:58:52,Pending
CF-10258,"No electricity for past 8 hours, low voltage problem near City Hospital near Shopping Mall",Electricity,High,2024-01-16 08:12:29,In Progress
CF-10259,Water bill amount seems high,Water Supply,Low,2024-08-28 06:10:01,Resolved
CF-10260,Electricity connection for agricultural pump near Railway Station,Electricity,Low,2024-11-08 10:00:02,Pending
CF-10261,"Sewage backup in basement apartments, health emergency near City Hospital",Waste-Water/Sewage,High,2024-04-12 01:57:20,Pending
CF-10262,Water connection for construction site in Gandhi Nagar,Water Supply,Low,2025-08-02 03:12:41,Pending
CF-10263,"No electricity in residential area, emergency shutdown near Railway Station",Electricity,High,2024-09-29 16:21:43,Pending
CF-10264,Request for pipeline cleaning in our area in Residential Colony,Water Supply,Low,2024-03-22 19:44:22,Closed
CF-10265,Water connection transfer due to property sale near Central Park,Water Supply,Low,2025-10-23 16:23:04,Resolved
CF-10266,"Garbage burning causing air pollution, breathing issues in Gandhi Nagar",Waste-Water/Sewage,High,2025-01-20 23:12:07,In Progress
CF-10267,Request for flushing system repair in public toilet,Water Supply,Low,2024-07-02 10:47:25,In Progress
CF-10268,"No electricity for past 8 hours, voltage drops to zero in Residential Colony in Old City",Electricity,High,2024-06-09 23:43:52,Pending
CF-10269,"Burst pipe near electrical substation, electrocution risk in Industrial Area",Water Supply,High,2025-01-15 06:51:22,In Progress
CF-10270,"No electricity in our locality, no electricity supply near Railway Station - Immediate action needed near Market Square",Electricity,High,2024-05-30 06:20:28,Pending
CF-10271,"Garbage pile attracting stray animals, rabies risk near Market Square",Waste-Water/Sewage,High,2025-10-09 15:39:30,Pending
CF-10272,"No electricity throughout neighborhood, frequent outages near City Hospital",Electricity,High,2025-03-02 11:51:53,Pending
CF-10273,Water connection transfer due to property sale in Gandhi Nagar,Water Supply,Low,2025-10-29 15:54:14,Resolved
CF-10274,Need duplicate copy of electricity bill,Electricity,Low,2025-02-12 16:30:41,Resolved
CF-10275,Burst water pipe damaging historical monument foundation - Need help ASAP in Gandhi Nagar,Water Supply,High,2024-11-14 19:27:46,In Progress
CF-10276,"No electricity since yesterday, frequent outages in Industrial Area near Market Square",Electricity,High,2024-04-13 11:28:26,Pending
CF-10277,Request for water connection for community center,Water Supply,Low,2024-01-26 02:45:56,Pending
CF-10278,Request for underground cabling in area,Electricity,Low,2025-03-01 14:33:06,Pending
CF-10279,"Water supply interrupted during heat wave, dehydration risk - Hope for quick resolution in Sector 12",Water Supply,High,2025-09-02 10:50:16,In Progress
CF-10280,"Sewage mixing with drinking water supply, dangerous near Market Square",Water Supply,High,2024-08-03 23:29:56,Pending
CF-10281,"No electricity since yesterday, grid failure in Industrial Area - Request immediate visit near Railway Station",Electricity,High,2024-09-18 05:15:08,Pending
CF-10282,"Sewage backup in old age home, residents evacuated near City Hospital",Waste-Water/Sewage,High,2025-07-18 18:38:53,In Progress
CF-10283,Need information about online payment options in VIP Area,Electricity,Low,2025-05-26 18:39:48,Resolved
CF-10284,"No electricity throughout neighborhood, no supply despite payment on MG Road - Please resolve urgently in Industrial Area",Electricity,High,2024-04-21 01:12:36,In Progress
CF-10285,Water connection transfer after inheritance in Gandhi Nagar,Water Supply,Low,2025-07-20 15:17:17,Pending
CF-10286,Light flickering occasionally in street lamp in Industrial Area,Electricity,Low,2025-07-05 04:08:08,In Progress
CF-10287,"No electricity affecting entire block, no power backup available on MG Road near Market Square",Electricity,High,2025-08-21 23:00:01,Pending
CF-10288,Need help with net metering application,Electricity,Low,2024-10-23 04:48:12,Resolved
CF-10289,Need information about online payment options in Gandhi Nagar,Electricity,Low,2025-01-14 00:53:52,Pending
CF-10290,"Garbage bin lid broken, needs replacement in Gandhi Nagar",Waste-Water/Sewage,Low,2024-11-30 14:15:14,Resolved
CF-10291,Need separate bin for glass waste in Gandhi Nagar,Waste-Water/Sewage,Low,2024-06-06 22:01:31,Resolved
CF-10292,Need clarification on fuel adjustment charges near Shopping Mall,Electricity,Low,2024-08-31 00:11:21,In Progress
CF-10293,Request for underground cabling in area in Residential Colony,Electricity,Low,2024-04-01 21:31:33,Resolved
CF-10294,"Power fluctuation issue, appliances getting affected",Electricity,Low,2024-05-31 08:12:42,In Progress
CF-10295,Sewage line collapse creating large sinkhole - Need help ASAP,Waste-Water/Sewage,High,2025-09-22 09:59:58,In Progress
CF-10296,"No electricity in our locality, prolonged load shedding on MG Road",Electricity,High,2024-01-29 15:08:39,Resolved
CF-10297,"No water in maternity ward, new mothers suffering - Immediate action needed near School Zone",Water Supply,High,2025-08-30 19:42:24,Pending
CF-10298,Query about peak hour charges in Industrial Area,Electricity,Low,2025-02-23 03:03:04,Resolved
CF-10299,Need information about industrial tariff,Electricity,Low,2024-06-14 12:13:48,Closed
CF-10300,Query about electricity rebate scheme,Electricity,Low,2024-03-06 07:13:37,Closed
CF-10301,Water pressure fluctuates throughout day on MG Road,Water Supply,Low,2025-03-15 12:38:20,In Progress
CF-10302,Request for pipeline cleaning in our area in VIP Area,Water Supply,Low,2025-11-11 08:27:09,In Progress
CF-10303,Need information about water tariff rates near Railway Station,Water Supply,Low,2024-09-16 10:51:33,In Progress
CF-10304,Electricity connection for EV charging station near Bus Stand,Electricity,Low,2025-01-05 15:37:35,Pending
CF-10305,Water supply line damaged by construction work,Water Supply,High,2024-09-24 05:46:04,In Progress
CF-10306,Burst water pipe damaging historical monument foundation near Shopping Mall,Water Supply,High,2024-01-05 23:59:57,Pending
CF-10307,Need help with net metering application in Old City,Electricity,Low,2025-04-26 20:25:10,Resolved
CF-10308,Minor leakage in common area pipeline,Water Supply,Low,2024-09-06 05:49:19,Closed
CF-10309,Request for load enhancement in connection,Electricity,Low,2025-12-18 10:50:29,Resolved
CF-10310,Garden water connection needs activation in Residential Colony,Water Supply,Low,2025-10-28 23:24:58,Closed
CF-10311,Need clarification on bulk waste charges,Waste-Water/Sewage,Low,2024-03-21 18:21:36,Pending
CF-10312,"No water in tap for 3 days, emergency situation - Request immediate visit in Gandhi Nagar",Water Supply,High,2025-01-18 14:57:19,Resolved
CF-10313,"No electricity affecting entire block, emergency shutdown in Sector 12 near Central Park",Electricity,High,2024-10-19 07:18:12,Closed
CF-10314,Light flickering occasionally in street lamp near Bus Stand,Electricity,Low,2024-10-05 07:56:44,In Progress
CF-10315,"No electricity across the ward, no electricity supply near Shopping Mall",Electricity,High,2025-05-20 00:51:17,In Progress
CF-10316,Broken water main washing away road foundation,Water Supply,High,2025-09-14 12:34:36,Pending
CF-10317,Need help with water meter reading correction,Water Supply,Low,2024-02-07 18:27:06,Pending
CF-10318,Minor power cut for 1-2 hours daily,Electricity,Low,2025-05-31 14:32:32,Pending
CF-10319,Request for awareness program on waste management in Commercial Complex,Waste-Water/Sewage,Low,2025-06-15 05:39:36,Resolved
CF-10320,Water pressure fluctuates throughout day near Central Park,Water Supply,Low,2025-07-27 06:58:30,Resolved
CF-10321,Need to update name on electricity bill,Electricity,Low,2024-01-09 18:15:20,Pending
CF-10322,Need information about water testing laboratory near School Zone,Water Supply,Low,2025-09-01 16:44:16,Pending
CF-10323,Electricity connection transfer due to house sale in Gandhi Nagar,Electricity,Low,2025-11-22 02:42:30,Closed
CF-10324,Waste water from chemical lab entering municipal drain in Residential Colony,Waste-Water/Sewage,High,2024-10-14 13:27:24,Pending
CF-10325,Want to report illegal dumping spot in Commercial Complex,Waste-Water/Sewage,Low,2025-11-11 21:35:17,In Progress
CF-10326,"Waste water contaminating nearby lake, fish dying - Immediate action needed near Bus Stand",Waste-Water/Sewage,High,2025-02-07 12:01:59,Pending
CF-10327,Electricity meter testing request in Old City,Electricity,Low,2025-03-07 20:02:30,Closed
CF-10328,Query about electricity rebate scheme near Central Park,Electricity,Low,2025-10-04 07:07:48,In Progress
CF-10329,"Sewage water stagnating, mosquito breeding ground in Commercial Complex",Waste-Water/Sewage,High,2025-05-30 11:41:08,Pending
CF-10330,Electricity connection for EV charging station near City Hospital,Electricity,Low,2025-06-04 21:23:37,Resolved
CF-10331,Waste water from chemical lab entering municipal drain - This is urgent,Waste-Water/Sewage,High,2024-02-06 17:21:14,In Progress
CF-10332,Want to avail subsidy for electricity bill near Bus Stand,Electricity,Low,2025-08-26 10:15:55,In Progress
CF-10333,"No electricity since yesterday, complete power outage near Railway Station",Electricity,High,2024-09-26 07:09:40,Closed
CF-10334,Water connection transfer due to property sale near Railway Station,Water Supply,Low,2024-12-02 12:53:49,Closed
CF-10335,Garbage fire spreading toxic fumes across neighborhood - Need help ASAP in Gandhi Nagar,Waste-Water/Sewage,High,2024-01-19 13:53:05,Pending
CF-10336,Request for borewell permission,Water Supply,Low,2025-10-24 11:36:52,Resolved
CF-10337,Need clarification on sewerage charges,Water Supply,Low,2025-08-14 20:15:46,Closed
CF-10338,Water connection transfer due to property sale near City Hospital,Water Supply,Low,2024-04-30 04:09:20,Closed
CF-10339,Water connection transfer due to property sale in Commercial Complex,Water Supply,Low,2025-05-18 09:54:45,Pending
CF-10340,Request for community composting facility,Waste-Water/Sewage,Low,2024-07-04 01:13:01,Resolved
CF-10341,Request to shift meter to new location in Industrial Area,Electricity,Low,2024-03-12 10:10:30,Resolved
CF-10342,"Garbage bin lid broken, needs replacement in Residential Colony",Waste-Water/Sewage,Low,2025-07-28 17:38:23,In Progress
CF-10343,Need duplicate water bill copy near City Hospital,Water Supply,Low,2025-05-28 03:11:12,Resolved
CF-10344,Want to install water meter for individual flat near Bus Stand,Water Supply,Low,2025-03-08 18:18:34,In Progress
CF-10345,Need help with online water bill payment near Central Park,Water Supply,Low,2024-04-10 18:16:49,Closed
CF-10346,"Water pipeline passing through sewage line, cross contamination",Water Supply,High,2025-04-07 20:17:50,Closed
CF-10347,"No electricity affecting entire block, prolonged load shedding in Gandhi Nagar on MG Road",Electricity,High,2024-10-28 02:38:46,Pending
CF-10348,Need clarification on fuel adjustment charges,Electricity,Low,2025-12-20 20:24:19,Resolved
CF-10349,Request for more sanitation workers near City Hospital,Waste-Water/Sewage,Low,2025-10-31 06:07:56,Resolved
CF-10350,Want to change billing address near Bus Stand,Electricity,Low,2025-04-24 07:57:38,Resolved
CF-10351,Want to report overflowing public bin,Waste-Water/Sewage,Low,2024-02-26 06:04:47,In Progress
CF-10352,Need clarification on sewerage charges,Water Supply,Low,2024-06-07 18:54:44,Resolved
CF-10353,Need information about water quality parameters near School Zone,Water Supply,Low,2024-11-25 03:24:23,In Progress
CF-10354,"No electricity in residential area, prolonged load shedding in Old City - Need help ASAP",Electricity,High,2024-10-08 00:51:16,In Progress
CF-10355,Need information about waste to energy program,Waste-Water/Sewage,Low,2025-03-30 10:46:30,Resolved
CF-10356,"Sewage backflow into water supply line, health emergency - Very serious issue in Old City",Water Supply,High,2024-10-06 01:52:45,Pending
CF-10357,Minor power cut for 1-2 hours daily near Central Park,Electricity,Low,2024-12-19 06:48:27,Resolved
CF-10358,"Garbage burning causing air pollution, breathing issues - Hope for quick resolution",Waste-Water/Sewage,High,2025-09-18 17:17:17,Pending
CF-10359,Need information about water connection fees,Water Supply,Low,2024-02-21 13:52:10,Closed
CF-10360,Meter reading seems incorrect this month in VIP Area,Electricity,Low,2024-07-18 10:46:14,In Progress
CF-10361,Burst water pipe damaging historical monument foundation - Please resolve urgently in Residential Colony,Water Supply,High,2024-03-16 23:02:37,In Progress
CF-10362,Need information about water tariff rates,Water Supply,Low,2025-11-07 08:21:47,Closed
CF-10363,Need information about industrial tariff near Railway Station,Electricity,Low,2025-09-18 00:04:38,In Progress
CF-10364,Garbage fire spreading toxic fumes across neighborhood in Old City,Waste-Water/Sewage,High,2024-09-26 18:01:03,Pending
CF-10365,"No electricity since yesterday, frequent trippings near Shopping Mall",Electricity,High,2024-06-22 05:35:05,Pending
CF-10366,"Garbage dumping near residential area, disease risk",Waste-Water/Sewage,High,2025-05-12 19:53:29,Pending
CF-10367,Query about rainwater harvesting scheme,Water Supply,Low,2025-09-08 07:56:21,In Progress
CF-10368,Need clarification on sewerage charges near Market Square,Water Supply,Low,2024-06-22 20:24:08,Closed
CF-10369,Want to apply for agricultural water connection in Sector 12,Water Supply,Low,2024-01-16 08:04:36,Closed
CF-10370,Request for water supply schedule change,Water Supply,Low,2024-12-12 09:26:14,In Progress
CF-10371,Request for drain cleaning before monsoon,Waste-Water/Sewage,Low,2024-07-13 15:29:13,Closed
CF-10372,Request for community composting facility in Residential Colony,Waste-Water/Sewage,Low,2024-08-23 09:58:22,In Progress
CF-10373,Need duplicate water bill copy,Water Supply,Low,2025-12-08 11:52:43,Closed
CF-10374,Need information about water testing laboratory in Commercial Complex,Water Supply,Low,2024-07-30 16:50:18,In Progress
